trip_id,duration,start_date,start_station,start_terminal,end_date,end_station,end_terminal,bike#,subscriber_type,zip_code,day
971195,690,10/14/2015 18:51,2nd at Townsend,61,10/14/2015 19:03,5th at Howard,57,340,Subscriber,94118,Weekday
971196,260,10/14/2015 18:52,San Francisco Caltrain (Townsend at 4th),70,10/14/2015 18:56,Townsend at 7th,65,393,Subscriber,94103,Weekday
971197,404,10/14/2015 18:51,Embarcadero at Folsom,51,10/14/2015 18:58,2nd at South Park,64,585,Subscriber,94501,Weekday
971198,533,10/14/2015 18:54,Davis at Jackson,42,10/14/2015 19:02,Market at 4th,76,508,Subscriber,94602,Weekday
971199,424,10/14/2015 18:55,5th at Howard,57,10/14/2015 19:02,Howard at 2nd,63,222,Customer,21773,Weekday
971201,250,10/14/2015 18:57,San Antonio Caltrain Station,29,10/14/2015 19:01,San Antonio Shopping Center,31,147,Subscriber,94022,Weekday
971202,860,10/14/2015 18:57,2nd at South Park,64,10/14/2015 19:11,Washington at Kearny,46,611,Subscriber,94133,Weekday
971203,549,10/14/2015 18:58,Townsend at 7th,65,10/14/2015 19:07,South Van Ness at Market,66,332,Subscriber,94102,Weekday
971205,1256,10/14/2015 18:58,Civic Center BART (7th at Market),72,10/14/2015 19:18,Grant Avenue at Columbus Avenue,73,574,Subscriber,94133,Weekday
971208,958,10/14/2015 19:02,Embarcadero at Sansome,60,10/14/2015 19:18,Embarcadero at Bryant,54,583,Customer,6012,Weekday
971209,951,10/14/2015 19:02,Embarcadero at Sansome,60,10/14/2015 19:18,Embarcadero at Bryant,54,96,Customer,6012,Weekday
971210,366,10/14/2015 19:03,Harry Bridges Plaza (Ferry Building),50,10/14/2015 19:09,Post at Kearny,47,322,Subscriber,94552,Weekday
971211,246,10/14/2015 19:04,Market at Sansome,77,10/14/2015 19:08,Temporary Transbay Terminal (Howard at Beale),55,312,Subscriber,94706,Weekday
971212,783,10/14/2015 19:05,Clay at Battery,41,10/14/2015 19:18,San Francisco Caltrain (Townsend at 4th),70,564,Subscriber,84106,Weekday
971213,348,10/14/2015 19:05,Howard at 2nd,63,10/14/2015 19:11,Embarcadero at Bryant,54,222,Subscriber,94158,Weekday
971214,289,10/14/2015 19:05,Market at Sansome,77,10/14/2015 19:10,Harry Bridges Plaza (Ferry Building),50,492,Subscriber,95616,Weekday
971215,502,10/14/2015 19:05,Powell at Post (Union Square),71,10/14/2015 19:14,Grant Avenue at Columbus Avenue,73,398,Subscriber,94133,Weekday
971216,386,10/14/2015 19:06,Powell Street BART,39,10/14/2015 19:12,Market at 10th,67,320,Subscriber,94102,Weekday
971217,525,10/14/2015 19:07,Civic Center BART (7th at Market),72,10/14/2015 19:15,Market at Sansome,77,158,Subscriber,94107,Weekday
971218,764,10/14/2015 19:08,South Van Ness at Market,66,10/14/2015 19:20,Temporary Transbay Terminal (Howard at Beale),55,418,Subscriber,94611,Weekday
971219,679,10/14/2015 19:08,Market at 10th,67,10/14/2015 19:19,Steuart at Market,74,214,Subscriber,94920,Weekday
971220,626,10/14/2015 19:08,Market at Sansome,77,10/14/2015 19:18,Townsend at 7th,65,529,Subscriber,94107,Weekday
971221,361,10/14/2015 19:10,Yerba Buena Center of the Arts (3rd @ Howard),68,10/14/2015 19:16,San Francisco Caltrain (Townsend at 4th),70,560,Subscriber,94070,Weekday
971222,580,10/14/2015 19:11,South Van Ness at Market,66,10/14/2015 19:21,San Francisco Caltrain 2 (330 Townsend),69,332,Subscriber,94043,Weekday
971223,257,10/14/2015 19:11,Market at Sansome,77,10/14/2015 19:16,Harry Bridges Plaza (Ferry Building),50,402,Subscriber,94105,Weekday
971224,548,10/14/2015 19:12,Market at Sansome,77,10/14/2015 19:21,San Francisco Caltrain 2 (330 Townsend),69,427,Subscriber,94111,Weekday
971225,623,10/14/2015 19:12,Arena Green / SAP Center,14,10/14/2015 19:23,Ryland Park,84,668,Customer,95110,Weekday
971226,226,10/14/2015 19:13,Townsend at 7th,65,10/14/2015 19:16,San Francisco Caltrain 2 (330 Townsend),69,632,Subscriber,94401,Weekday
971234,409,10/14/2015 19:14,Howard at 2nd,63,10/14/2015 19:21,San Francisco Caltrain 2 (330 Townsend),69,549,Subscriber,94061,Weekday
971241,815,10/14/2015 19:16,San Francisco Caltrain 2 (330 Townsend),69,10/14/2015 19:30,Davis at Jackson,42,520,Subscriber,94111,Weekday
971242,208,10/14/2015 19:17,Broadway St at Battery St,82,10/14/2015 19:20,Steuart at Market,74,411,Subscriber,94132,Weekday
971243,509,10/14/2015 19:17,Beale at Market,56,10/14/2015 19:26,Yerba Buena Center of the Arts (3rd @ Howard),68,709,Subscriber,94103,Weekday
971244,398,10/14/2015 19:17,Howard at 2nd,63,10/14/2015 19:24,San Francisco Caltrain 2 (330 Townsend),69,604,Subscriber,94402,Weekday
971245,281,10/14/2015 19:18,2nd at Folsom,62,10/14/2015 19:22,Market at Sansome,77,483,Subscriber,94612,Weekday
971247,297,10/14/2015 19:18,Embarcadero at Folsom,51,10/14/2015 19:23,Howard at 2nd,63,594,Subscriber,94105,Weekday
